N,종목명,현재가,전일비,등락률,액면가,자산총계,영업이익,매출액증가율
1292.0,키움 인버스 미국달러선물 ETN,10215.0,120.0,+1.19%,0.0,,,
1293.0,SOL 국고채10년,101645.0,1595.0,-1.54%,0.0,,,
1294.0,TIGER 차이나반도체FACTSET,6275.0,95.0,-1.49%,0.0,,,
1295.0,KB 인버스 2X 나스닥 100 ETN,10145.0,425.0,+4.37%,0.0,,,
1296.0,KODEX 미국채10년선물,11205.0,190.0,-1.67%,0.0,,,
1297.0,미래에셋 미디어엔터 Core5 ETN,10030.0,0.0,0.00%,0.0,,,
1298.0,KODEX TRF7030,12515.0,260.0,-2.04%,0.0,,,
1299.0,TRUE 레버리지 코스닥 150 선물 ETN,20000.0,895.0,-4.28%,0.0,,,
1300.0,하나 레버리지 코스닥150 선물 ETN,19990.0,950.0,-4.54%,0.0,,,
1301.0,삼성 레버리지 코스닥150 선물 ETN,19985.0,940.0,-4.49%,0.0,,,
1302.0,대신 레버리지 KRX 금현물 ETN,19920.0,0.0,0.00%,0.0,,,
1303.0,메리츠 인버스 2X 금 선물 ETN(H),19905.0,0.0,0.00%,0.0,,,
1304.0,SOL 미국배당다우존스,9470.0,235.0,-2.42%,0.0,,,
1305.0,신한 다우존스지수 선물 ETN(H),19835.0,255.0,-1.27%,0.0,,,
1306.0,KODEX 삼성전자채권혼합Wise,9900.0,75.0,-0.75%,0.0,,,
1307.0,메리츠 인버스 국채3년 ETN,9880.0,0.0,0.00%,0.0,,,
1308.0,TRUE 레버리지 플래티넘 선물 ETN,19750.0,755.0,-3.68%,0.0,,,
1309.0,대신 밀 선물 ETN(H),9860.0,0.0,0.00%,0.0,,,
1310.0,TIGER KRX게임K-뉴딜,5850.0,105.0,-1.76%,0.0,,,
1311.0,QV 인버스 레버리지 금 선물 ETN(H),19445.0,0.0,0.00%,0.0,,,
1312.0,미래에셋 인버스 2X 은 선물 ETN,19265.0,165.0,+0.86%,0.0,,,
1313.0,비케이탑스,904.0,0.0,0.00%,500.0,1081.0,-103.0,151.56
1314.0,ACE 아시아TOP50S&P,11635.0,265.0,-2.23%,0.0,,,
1315.0,QV iSelect 글로벌 EMP ETN(H),9565.0,165.0,-1.70%,0.0,,,
1316.0,하이트진로2우B,16900.0,0.0,0.00%,5000.0,,,
1317.0,TRUE 인버스 2X 은 선물 ETN,19020.0,110.0,-0.58%,0.0,,,
1318.0,삼성중공우,165500.0,500.0,+0.30%,1000.0,,,
1319.0,에이리츠,4230.0,5.0,-0.12%,5000.0,941.0,46.0,-86.34
1320.0,메리츠 국채10년 ETN,9425.0,145.0,-1.52%,0.0,,,
1321.0,TIGER 글로벌멀티에셋TIF액티브,9420.0,165.0,-1.72%,0.0,,,
1322.0,HANARO Fn K-POP&미디어,7835.0,235.0,-2.91%,0.0,,,
1323.0,신한 FnGuide 치킨 ETN,9380.0,55.0,+0.59%,0.0,,,
1324.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),125.0,0.0,0.00%,0.0,,,
1325.0,하나 인버스 2X 코스닥150 선물 ETN,18650.0,815.0,+4.57%,0.0,,,
1326.0,TRUE 인버스 2X 코스닥 150 선물 ETN,18630.0,810.0,+4.55%,0.0,,,
1327.0,ACE 러시아MSCI(합성),10070.0,0.0,0.00%,0.0,,,
1328.0,대신 인버스 2X 코스닥 150 선물 ETN,18625.0,765.0,+4.28%,0.0,,,
1329.0,하나 블룸버그 -2X 천연가스 선물 ETN(H),18575.0,1175.0,+6.75%,0.0,,,
1330.0,KBSTAR 글로벌4차산업IT(합성 H),16125.0,385.0,-2.33%,0.0,,,
1331.0,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),18540.0,1055.0,+6.03%,0.0,,,
1332.0,TIGER 우량가치,10795.0,40.0,-0.37%,0.0,,,
1333.0,WOORI 대한민국국고채액티브,49805.0,765.0,-1.51%,0.0,,,
1334.0,QV 레버리지 금 선물 ETN(H),18415.0,0.0,0.00%,0.0,,,
1335.0,TIGER 200 금융,6290.0,45.0,+0.72%,0.0,,,
1336.0,넥센타이어1우B,2825.0,90.0,-3.09%,500.0,,,
1337.0,코오롱우,17050.0,250.0,-1.45%,5000.0,,,
1338.0,메리츠 레버리지 금 선물 ETN(H),18310.0,0.0,0.00%,0.0,,,
1339.0,신한 K200 USD 선물 바이셀 ETN,9125.0,40.0,-0.44%,0.0,,,
1340.0,NPC우,3440.0,80.0,-2.27%,500.0,,,
1341.0,신한 인버스 2X 코스피 200 선물 ETN,18080.0,370.0,+2.09%,0.0,,,
1342.0,KBSTAR 200선물인버스,6455.0,30.0,+0.47%,0.0,,,
1343.0,삼성 인버스 2X 코스피200 선물 ETN,18025.0,335.0,+1.89%,0.0,,,
1344.0,메리츠 미국 인플레이션 국채 ETN(H),8975.0,0.0,0.00%,0.0,,,
1345.0,KB 천연가스 선물 ETN(H),17865.0,625.0,-3.38%,0.0,,,
1346.0,LX하우시스우,17250.0,200.0,+1.17%,5000.0,,,
1347.0,KBSTAR 국고채3년,107420.0,585.0,-0.54%,0.0,,,
1348.0,TIGER 미국나스닥100TR채권혼합Fn,9840.0,170.0,-1.70%,0.0,,,
1349.0,유유제약1우,7810.0,100.0,-1.26%,1000.0,,,
1350.0,KODEX 200롱코스닥150숏선물,11065.0,140.0,+1.28%,0.0,,,
1351.0,TIMEFOLIO 이노베이션액티브,7365.0,120.0,-1.60%,0.0
1352.0,대신 천연가스 선물 ETN(H),17615.0,695.0,-3.80%,0.0
1353.0,KB 레버리지 항셍테크 선물 ETN(H) B,17600.0,1090.0,-5.83%,0.0
1354.0,KBSTAR 200선물레버리지,12440.0,215.0,-1.70%,0.0
1355.0,삼양홀딩스우,57200.0,600.0,-1.04%,5000.0
1356.0,TRUE 인버스 2X 플래티넘 선물 ETN,17320.0,510.0,+3.03%,0.0
1357.0,메리츠 인버스 2X KRX300 선물 ETN,17305.0,310.0,+1.82%,0.0
1358.0,미래에셋 레버리지 은 선물 ETN,17170.0,0.0,0.00%,0.0
1359.0,QV 인버스 레버리지 은 선물 ETN(H),17155.0,230.0,+1.36%,0.0
1360.0,TIGER 일본엔선물,9475.0,150.0,+1.61%,0.0
1361.0,메리츠 인버스 2X 은 선물 ETN(H),17040.0,70.0,+0.41%,0.0
1362.0,KODEX 배당성장,12595.0,50.0,-0.40%,0.0
1363.0,KOSEF 미국달러선물인버스2X,6305.0,100.0,+1.61%,0.0
1364.0,메리츠 인버스 2X 국채30년 ETN,16860.0,1110.0,+7.05%,0.0
1365.0,한화우,35100.0,400.0,-1.13%,5000.0
1366.0,TRUE 레버리지 은 선물 ETN,16665.0,325.0,-1.91%,0.0
1367.0,한진칼우,31000.0,1050.0,-3.28%,2500.0
1368.0,대신 S&P 인버스 2X 천연가스 선물 ETN,16570.0,565.0,+3.53%,0.0
1369.0,LX홀딩스1우,11300.0,50.0,-0.44%,1000.0
1370.0,신한 레버리지 구리 선물 ETN,16475.0,185.0,-1.11%,0.0
1371.0,KODEX 코스피100,23520.0,155.0,-0.65%,0.0
1372.0,KODEX 필수소비재,7440.0,10.0,+0.13%,0.0
1373.0,ARIRANG 미국다우존스고배당주(합성 H),15785.0,80.0,-0.50%,0.0
1374.0,신한 인버스 2X 구리 선물 ETN,3225.0,10.0,-0.31%,0.0
1375.0,미래에셋 코스피200 선물 ETN,7900.0,10.0,-0.13%,0.0
1376.0,대한제당우,2435.0,30.0,-1.22%,500.0
1377.0,ARIRANG 코스피50,20955.0,190.0,-0.90%,0.0
1378.0,ARIRANG 고배당저변동50,11200.0,20.0,-0.18%,0.0
1379.0,신한 코스피 200 ETN,7825.0,10.0,-0.13%,0.0
1380.0,KOSEF 미국달러선물레버리지,11340.0,195.0,-1.69%,0.0
1381.0,KODEX 미국ETF산업Top10 Indxx,10420.0,295.0,-2.75%,0.0
1382.0,신한 인버스 WTI원유 선물 ETN(H),3120.0,30.0,-0.95%,0.0
1383.0,KODEX 보험,7080.0,35.0,+0.50%,0.0
1384.0,미래에셋 Q150 Core5 ETN,7695.0,85.0,-1.09%,0.0
1385.0,KODEX 글로벌4차산업로보틱스(합성),14005.0,405.0,-2.81%,0.0
1386.0,TIGER 유로스탁스배당30,10895.0,205.0,-1.85%,0.0
1387.0,대신 S&P500 VIX S/T 선물 ETN,15170.0,85.0,+0.56%,0.0
1388.0,KODEX 3대농산물선물(H),12325.0,40.0,-0.32%,0.0
1389.0,삼성 인버스 2X 구리 선물 ETN(H),3030.0,5.0,+0.17%,0.0
1390.0,삼성 인버스 2X HSCEI ETN(H),15115.0,585.0,+4.03%,0.0
1391.0,메리츠 레버리지 은 선물 ETN(H),15100.0,80.0,-0.53%,0.0
1392.0,TIGER MSCI KOREA ESG리더스,8110.0,35.0,-0.43%,0.0
1393.0,메리츠 미국레버리지 인플레이션국채ETN(H),7540.0,195.0,-2.52%,0.0
1394.0,QV 레버리지 은 선물 ETN(H),15075.0,0.0,0.00%,0.0
1395.0,미래에셋 인버스 미디어엔터 Core5 ETN,14955.0,200.0,+1.36%,0.0
1396.0,TIGER 테슬라채권혼합Fn,9345.0,120.0,-1.27%,0.0
1397.0,KODEX 게임산업,7850.0,180.0,-2.24%,0.0
1398.0,마이티 다이나믹퀀트액티브,10280.0,140.0,-1.34%,0.0
1399.0,미래에셋 코스닥150 선물 ETN,7355.0,0.0,0.00%,0.0
1400.0,KODEX MSCI KOREA ESG유니버설,9175.0,40.0,-0.43%,0.0
1401.0,TRUE 레버리지 구리 선물 ETN,14625.0,660.0,-4.32%,0.0
1402.0,메리츠 레버리지 미국채30년 ETN(H),7295.0,500.0,-6.41%,0.0
1403.0,KODEX 200가치저변동,9065.0,35.0,-0.38%,0.0
1404.0,TRUE FTSE100 ETN,14460.0,0.0,0.00%,0.0
1405.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,14425.0,0.0,0.00%,0.0
1406.0,TIGER 200 에너지화학,15205.0,190.0,-1.23%,0.0
1407.0,메리츠 S&P 유럽탄소배출권 선물 ETN,14275.0,70.0,-0.49%,0.0
1408.0,TIGER 단기선진하이일드(합성 H),11895.0,50.0,-0.42%,0.0
1409.0,KBSTAR 국채선물10년인버스,53655.0,915.0,+1.73%,0.0
1410.0,대신 철광석 선물 ETN(H) B,14215.0,20.0,-0.14%,0.0
1411.0,KODEX 다우존스미국리츠(H),11355.0,315.0,-2.70%,0.0
1412.0,티와이홀딩스우,11300.0,700.0,-5.83%,500.0
1413.0,HANARO Fn K-게임,4805.0,100.0,-2.04%,0.0
1414.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),14145.0,0.0,0.00%,0.0
1415.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),14140.0,0.0,0.00%,0.0
1416.0,FOCUS KRX300,14130.0,145.0,-1.02%,0.0
1417.0,TIGER 글로벌자원생산기업(합성 H),15600.0,50.0,-0.32%,0.0
1418.0,ACE 코스닥150,9965.0,200.0,-1.97%,0.0
1419.0,신한 코스닥 150 ETN,6955.0,25.0,-0.36%,0.0
1420.0,KODEX 미국S&P500(H),9250.0,180.0,-1.91%,0.0
1421.0,KB 인버스 2X 항셍테크 선물 ETN,13750.0,680.0,+5.20%,0.0
1422.0,TIGER 미국S&P500선물인버스(H),4230.0,80.0,+1.93%,0.0
1423.0,메리츠 인버스 2X 미국채10년 ETN(H),13710.0,380.0,+2.85%,0.0
1424.0,TIGER 200동일가중,10520.0,30.0,-0.28%,0.0
1425.0,신한 USD K200 선물 바이셀 ETN,6830.0,0.0,0.00%,0.0
1426.0,KODEX 미국나스닥100(H),9100.0,225.0,-2.41%,0.0
1427.0,KBSTAR 채권혼합,56790.0,80.0,-0.14%,0.0
1428.0,ACE 미국다우존스리츠(합성 H),75605.0,1375.0,-1.79%,0.0
1429.0,에셋플러스 코리아플랫폼액티브,5910.0,75.0,-1.25%,0.0
1430.0,삼성 레버리지 구리 선물 ETN(H),13560.0,40.0,-0.29%,0.0
1431.0,QV 레버리지 구리 선물 ETN(H),13540.0,0.0,0.00%,0.0
1432.0,신한 FnGuide 폐기물처리 ETN,6745.0,55.0,-0.81%,0.0
1433.0,대신 S&P 인버스 WTI원유 선물 ETN,13465.0,20.0,-0.15%,0.0
1434.0,하나 레버리지 구리 선물 ETN(H),13455.0,0.0,0.00%,0.0
1435.0,KBSTAR 글로벌클린에너지S&P,9535.0,265.0,-2.70%,0.0
1436.0,신한 인버스 금 선물 ETN(H),6670.0,15.0,+0.23%,0.0
1437.0,메리츠 레버리지 구리 선물 ETN(H),13335.0,360.0,-2.63%,0.0
1438.0,메리츠 인버스 국채30년 ETN,13295.0,330.0,+2.55%,0.0
1439.0,삼성 인버스 HSCEI ETN(H),13285.0,0.0,0.00%,0.0
1440.0,KODEX 운송,4740.0,75.0,-1.56%,0.0
1441.0,미래에셋 인버스 2X 옥수수 선물 ETN,13265.0,135.0,-1.01%,0.0
1442.0,KBSTAR V&S셀렉트밸류채권혼합,11045.0,45.0,-0.41%,0.0
1443.0,JW중외제약2우B,66000.0,0.0,0.00%,2500.0
1444.0,SOL 유럽탄소배출권선물S&P(H),13190.0,5.0,-0.04%,0.0
1445.0,KODEX 기계장비,5275.0,35.0,-0.66%,0.0
1446.0,ARIRANG 200선물인버스2X,6580.0,120.0,+1.86%,0.0
1447.0,삼성 인버스 2X 은 선물 ETN(H),1315.0,10.0,+0.77%,0.0
1448.0,넥센우,3650.0,105.0,-2.80%,500.0
1449.0,KODEX Fn시스템반도체,6880.0,115.0,-1.64%,0.0
1450.0,TIGER K게임,8410.0,235.0,-2.72%,0.0
1451.0,QV 미국 IT TOP5 ETN(H),18585.0,640.0,-3.33%,0.0
1452.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),12985.0,45.0,-0.35%,0.0
1453.0,KBSTAR 차이나HSCEI(H),7610.0,170.0,-2.19%,0.0
1454.0,KBSTAR 헬스케어채권혼합,10730.0,80.0,-0.74%,0.0
1455.0,TIGER 코스닥150선물인버스,5595.0,110.0,+2.01%,0.0
1456.0,QV S&P500 VIX S/T 선물 ETN C,6410.0,30.0,+0.47%,0.0
1457.0,신한 인버스 옥수수 선물 ETN(H),6400.0,20.0,+0.31%,0.0
1458.0,KODEX 최소변동성,10635.0,0.0,0.00%,0.0
1459.0,TRUE 인버스 플래티넘 선물 ETN,12750.0,330.0,+2.66%,0.0
1460.0,VITA MZ소비액티브,7465.0,65.0,-0.86%,0.0
1461.0,하나 S&P 레버리지 WTI원유 선물 ETN,12685.0,235.0,+1.89%,0.0
1462.0,TIGER 로우볼,11730.0,30.0,-0.26%,0.0
1463.0,TIMEFOLIO 탄소중립액티브,8445.0,55.0,-0.65%,0.0
1464.0,TIGER 배당성장,15615.0,55.0,-0.35%,0.0
1465.0,ARIRANG 우주항공&UAM iSelect,9350.0,35.0,-0.37%,0.0
1466.0,TRUE 인버스 베트남 VN30 선물 ETN(H),12610.0,750.0,+6.32%,0.0
1467.0,삼성 인버스 항셍테크 ETN(H),12595.0,450.0,+3.71%,0.0
1468.0,삼성 인버스 코스닥 150 선물 ETN,12590.0,255.0,+2.07%,0.0
1469.0,하나 인버스 코스닥150 선물 ETN,12575.0,270.0,+2.19%,0.0
1470.0,ACE 미국달러단기채권액티브,9640.0,80.0,-0.82%,0.0
1471.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,12520.0,100.0,+0.81%,0.0
1472.0,QV 블룸버그 2X WTI원유선물 ETN,12505.0,110.0,+0.89%,0.0
1473.0,대덕1우,10300.0,300.0,+3.00%,500.0
1474.0,ARIRANG ESG성장주액티브,7115.0,65.0,-0.91%,0.0
1475.0,ACE 일본Nikkei225(H),17785.0,330.0,-1.82%,0.0
1476.0,KODEX 미국S&P산업재(합성),21685.0,510.0,-2.30%,0.0
1477.0,메리츠 인버스 2X 미국채30년 ETN(H),12435.0,740.0,+6.33%,0.0
1478.0,삼성 인버스 코스피 200 선물 ETN,12435.0,135.0,+1.10%,0.0
1479.0,TIGER KRX2차전지K-뉴딜레버리지,6485.0,15.0,-0.23%,0.0
1480.0,신한 인버스 콩 선물 ETN(H),6135.0,10.0,+0.16%,0.0
1481.0,KODEX 코스닥150롱코스피200숏선물,8150.0,130.0,-1.57%,0.0
1482.0,대신 인버스 철광석 선물 ETN(H),1110.0,0.0,0.00%,0.0
1483.0,TIGER 200 철강소재,7920.0,60.0,-0.75%,0.0
1484.0,삼성 레버리지 항셍테크 ETN(H),2025.0,155.0,-7.11%,0.0
1485.0,TRUE 인버스 은 선물 ETN,12140.0,30.0,+0.25%,0.0
1486.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),12045.0,235.0,+1.99%,0.0
1487.0,하나 인버스 2X 옥수수 선물 ETN(H),12040.0,10.0,-0.08%,0.0
1488.0,KBSTAR 글로벌메타버스Moorgate,6835.0,130.0,-1.87%,0.0
1489.0,KB S&P 레버리지 WTI원유 선물 ETN(H),11945.0,135.0,+1.14%,0.0
1490.0,ARIRANG 고배당주채권혼합,10800.0,5.0,+0.05%,0.0
1491.0,메리츠 인버스 미국채10년 ETN(H),11845.0,175.0,+1.50%,0.0
1492.0,신한 인버스 구리 선물 ETN(H),5905.0,55.0,+0.94%,0.0
1493.0,TIGER 차이나항셍테크레버리지(합성 H),7970.0,550.0,-6.46%,0.0
1494.0,BNK 주주가치액티브,10695.0,105.0,-0.97%,0.0
1495.0,TRUE 인버스 금 선물 ETN,11740.0,0.0,0.00%,0.0
1496.0,신한 달러인덱스 선물 ETN(H),11730.0,10.0,-0.09%,0.0
1497.0,ACE 원자력테마딥서치,10640.0,65.0,-0.61%,0.0
1498.0,HANARO 글로벌탄소배출권선물ICE(합성),11695.0,185.0,-1.56%,0.0
1499.0,신한 인버스 2X 미국달러 선물 ETN,5845.0,110.0,+1.92%,0.0
1500.0,TRUE 인버스 HSCEI ETN(H) B,11645.0,0.0,0.00%,0.0
1501.0,TRUE 인버스 2X S&P500 선물 ETN(H),2315.0,90.0,+4.04%,0.0
1502.0,메리츠 블룸버그 2X 천연가스 선물 ETN(H),11545.0,965.0,-7.71%,0.0
1503.0,하나 블룸버그 2X 천연가스 선물 ETN(H),11515.0,1015.0,-8.10%,0.0
1504.0,KODEX 미국S&P바이오(합성),22270.0,750.0,-3.26%,0.0
1505.0,KODEX 200exTOP,10445.0,0.0,0.00%,0.0
1506.0,TIMEFOLIO Korea플러스배당액티브,9885.0,15.0,-0.15%,0.0
1507.0,KOSEF 국고채10년레버리지,104060.0,3395.0,-3.16%,0.0
1508.0,KOSEF 미국달러선물인버스,9190.0,90.0,+0.99%,0.0
1509.0,메리츠 인버스 2X 국채10년 ETN,11380.0,370.0,+3.36%,0.0
1510.0,삼성 인버스 나스닥 100 ETN(H),11380.0,265.0,+2.38%,0.0
1511.0,KODEX 구리선물(H),6680.0,80.0,-1.18%,0.0
1512.0,메리츠 인버스 미국채30년 ETN(H),11355.0,370.0,+3.37%,0.0
1513.0,메리츠 대표 농산물 선물 ETN(H),11345.0,0.0,0.00%,0.0
1514.0,JW중외제약우,34800.0,150.0,-0.43%,2500.0
1515.0,삼성 S&P500 VIX S/T 선물 ETN(H) C,5630.0,65.0,+1.17%,0.0
1516.0,삼양사우,30400.0,0.0,0.00%,5000.0
1517.0,KODEX 미국클린에너지나스닥,8645.0,395.0,-4.37%,0.0
1518.0,KB 인버스 2X S&P 500 선물 ETN,11235.0,320.0,+2.93%,0.0
1519.0,ARIRANG 선진국MSCI(합성 H),10020.0,100.0,-0.99%,0.0
1520.0,TRUE S&P500 양매도 4% OTM ETN(H),11130.0,0.0,0.00%,0.0
1521.0,TRUE 금 선물 ETN,11090.0,50.0,-0.45%,0.0
1522.0,HANARO 200선물인버스,11655.0,115.0,+1.00%,0.0
1523.0,TIGER LG그룹+펀더멘털,8505.0,50.0,-0.58%,0.0
1524.0,메리츠 인버스 구리 선물 ETN(H),11055.0,110.0,+1.01%,0.0
1525.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),11055.0,0.0,0.00%,0.0
1526.0,KODEX TDF2050액티브,10000.0,225.0,-2.20%,0.0
1527.0,SOL 국고채3년,100870.0,480.0,-0.47%,0.0
1528.0,KODEX 미국나스닥100선물인버스(H),13725.0,330.0,+2.46%,0.0
1529.0,KB 인버스 2X 구리 선물 ETN(H),21935.0,535.0,+2.50%,0.0
1530.0,삼성 인버스 구리 선물 ETN(H),10950.0,105.0,+0.97%,0.0
1531.0,ARIRANG 우량회사채50 1년,109365.0,40.0,-0.04%,0.0
1532.0,KBSTAR 중장기국공채액티브,99035.0,695.0,-0.70%,0.0
1533.0,KB 레버리지 KOSPI 200 선물 ETN,21735.0,355.0,-1.61%,0.0
1534.0,TIGER 미국달러선물레버리지,12060.0,235.0,-1.91%,0.0
1535.0,메리츠 레버리지 국채5년 ETN,10820.0,0.0,0.00%,0.0
1536.0,신한 인버스 Russell 2000 ETN,10815.0,175.0,+1.64%,0.0
1537.0,메리츠 인버스 국채10년 ETN,10795.0,160.0,+1.50%,0.0
1538.0,대신 인버스 밀 선물 ETN(H),10795.0,5.0,+0.05%,0.0
1539.0,KB S&P 유럽탄소배출권 선물 ETN(H),10725.0,0.0,0.00%,0.0
1540.0,ACE 골드선물 레버리지(합성 H),15275.0,25.0,-0.16%,0.0
1541.0,ACE 글로벌메타버스테크액티브,5855.0,260.0,-4.25%,0.0
1542.0,메리츠 인버스 천연가스 선물 ETN(H),10505.0,300.0,+2.94%,0.0
1543.0,TIGER 은행,6725.0,30.0,+0.45%,0.0
1544.0,KODEX KRX300레버리지,10490.0,115.0,-1.08%,0.0
1545.0,SK증권우,2680.0,35.0,-1.29%,500.0
1546.0,미래에셋 인버스 천연가스 선물 ETN(H),10450.0,250.0,+2.45%,0.0
1547.0,메리츠 국채5년 ETN,10445.0,0.0,0.00%,0.0
1548.0,신한 FnGuide 메타버스 ETN,5195.0,155.0,-2.90%,0.0
1549.0,대신 S&P 2X 천연가스 선물 ETN,10380.0,970.0,-8.55%,0.0
1550.0,KOSEF 물가채KIS,103530.0,695.0,-0.67%,0.0
1551.0,메리츠 레버리지 국채3년 ETN,10340.0,0.0,0.00%,0.0
1552.0,KOSEF 코스닥150,4915.0,110.0,-2.19%,0.0
1553.0,KB KRX ESG Eco ETN,10310.0,15.0,+0.15%,0.0
1554.0,KOSEF 미국방어배당성장나스닥,12880.0,395.0,-2.98%,0.0
1555.0,TIGER 일본TOPIX(합성 H),15980.0,175.0,-1.08%,0.0
1556.0,메리츠 국채3년 ETN,10200.0,0.0,0.00%,0.0
1557.0,코오롱글로벌우,32500.0,2000.0,-5.80%,5000.0
1558.0,대신 알루미늄 선물 ETN(H),10155.0,100.0,-0.98%,0.0
1559.0,하나 인버스 2X 콩 선물 ETN(H),10155.0,0.0,0.00%,0.0
1560.0,ACE 일본TOPIX레버리지(H),20285.0,645.0,-3.08%,0.0
1561.0,파워 코스피100,23025.0,260.0,-1.12%,0.0
1562.0,삼성 인버스 금 선물 ETN(H),10085.0,0.0,0.00%,0.0
1563.0,KODEX 200동일가중,10025.0,90.0,-0.89%,0.0
1564.0,SOL 24-06 국고채액티브,99890.0,155.0,-0.15%,0.0
1565.0,KB 레버리지 KOSDAQ 150 선물 ETN,19950.0,1135.0,-5.38%,0.0
1566.0,KODEX Fn K-뉴딜디지털플러스,8305.0,90.0,-1.07%,0.0
1567.0,ARIRANG 200선물레버리지,24880.0,400.0,-1.58%,0.0
1568.0,SOL KRX300,14115.0,75.0,-0.53%,0.0
1569.0,메리츠 인버스 은 선물 ETN(H),9870.0,0.0,0.00%,0.0
1570.0,QV S&P500 버퍼10% 3월 ETN(H),9855.0,0.0,0.00%,0.0
1571.0,삼성 인버스 은 선물 ETN(H),9855.0,25.0,+0.25%,0.0
1572.0,QV iSelect-WG 그린에너지 ESG ETN,9850.0,0.0,0.00%,0.0
1573.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),9845.0,1130.0,-10.30%,0.0
1574.0,삼성 인버스 China A50 선물 ETN(H),9845.0,215.0,+2.23%,0.0
1575.0,QV S&P500 버퍼10% 6월 ETN(H),9835.0,0.0,0.00%,0.0
1576.0,하나 iSelect-WG 탄소중립 ESG ETN,9815.0,0.0,0.00%,0.0
1577.0,TIGER KRX300,14015.0,155.0,-1.09%,0.0
1578.0,에셋플러스 글로벌대장장이액티브,9610.0,270.0,-2.73%,0.0
1579.0,삼성 금 선물 ETN(H),9800.0,15.0,-0.15%,0.0
1580.0,메리츠 금 선물 ETN(H),9795.0,0.0,0.00%,0.0
1581.0,KB 인버스 2X 금 선물 ETN(H),19480.0,0.0,0.00%,0.0
1582.0,QV S&P500 버퍼10% 12월 ETN(H),9730.0,0.0,0.00%,0.0
1583.0,ACE 글로벌브랜드TOP10블룸버그,9720.0,205.0,-2.07%,0.0
1584.0,TRUE 레버리지 유로스탁스50 ETN(H) B,9720.0,295.0,-2.95%,0.0
1585.0,메리츠 인버스 2X 국채3년 ETN,9720.0,0.0,0.00%,0.0
1586.0,메리츠 인버스 국채5년 ETN,9705.0,50.0,+0.52%,0.0
1587.0,KOSEF 미국S&P500,9700.0,265.0,-2.66%,0.0
1588.0,KBSTAR 미국고정배당우선증권ICE TR,9675.0,125.0,-1.28%,0.0
1589.0,WOORI AI ESG액티브,7720.0,60.0,-0.77%,0.0
1590.0,TRUE 은 선물 ETN,9640.0,105.0,-1.08%,0.0
1591.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,9610.0,0.0,0.00%,0.0
1592.0,태영건설우,7380.0,60.0,+0.82%,500.0
1593.0,KODEX KTOP30,16005.0,110.0,-0.68%,0.0
1594.0,KBSTAR 배터리 리사이클링iSelect,9770.0,160.0,-1.61%,0.0
1595.0,TIGER 유로스탁스레버리지(합성 H),7355.0,265.0,-3.48%,0.0
1596.0,KODEX TDF2030액티브,10045.0,195.0,-1.90%,0.0
1597.0,TRUE 구리 선물 ETN,9485.0,145.0,-1.51%,0.0
1598.0,신한 인버스 2X 은 선물 ETN(H),1895.0,10.0,+0.53%,0.0
1599.0,QV US 500 월간레버리지 ETN(H),18805.0,0.0,0.00%,0.0
1600.0,일양약품우,21050.0,650.0,-3.00%,2500.0
1601.0,미래에셋 인도네시아 Top5 ETN,9365.0,130.0,-1.37%,0.0
1602.0,삼성 인버스 2X 금 선물 ETN(H),9360.0,10.0,+0.11%,0.0
1603.0,ACE 멕시코MSCI(합성),11690.0,10.0,-0.09%,0.0
1604.0,미래에셋 인버스 에너지화학 Core5 ETN,4670.0,50.0,+1.08%,0.0
1605.0,KOSEF 고배당,8485.0,55.0,-0.64%,0.0
1606.0,KB 인버스 2X KOSDAQ 150 선물 ETN,18645.0,785.0,+4.40%,0.0
1607.0,KODEX Fn웹툰&드라마,5480.0,195.0,-3.44%,0.0
1608.0,TRUE 플래티넘 선물 ETN,9310.0,0.0,0.00%,0.0
1609.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),18595.0,1170.0,+6.71%,0.0
1610.0,메리츠 은 선물 ETN(H),9295.0,0.0,0.00%,0.0
1611.0,KBSTAR KRX300,14295.0,90.0,-0.63%,0.0
1612.0,KODEX 일본TOPIX100,15450.0,115.0,-0.74%,0.0
1613.0,메리츠 인버스 2X 국채5년 ETN,9270.0,0.0,0.00%,0.0
1614.0,에셋플러스 코리아대장장이액티브,9230.0,165.0,-1.76%,0.0
1615.0,SOL 차이나육성산업액티브(합성),7075.0,125.0,-1.74%,0.0
1616.0,삼성 은 선물 ETN(H),9195.0,60.0,-0.65%,0.0
1617.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9195.0,125.0,-1.34%,0.0
1618.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9190.0,165.0,-1.76%,0.0
1619.0,KB 레버리지 금 선물 ETN(H),18380.0,100.0,-0.54%,0.0
